player,phase,runs,balls,dots,boundaries,entity_type,strike_rate,dot_ball_pct,boundary_pct,wickets,economy
PD Collingwood,Long-format,3891,8177,6076,449,batter,47.58,74.31,5.49,,
PD Collingwood,Middle,797,1002,567,85,batter,79.54,56.59,8.48,,
PD Collingwood,Powerplay,41,73,54,4,batter,56.16,73.97,5.48,,
PD Salt,Death,265,194,60,31,batter,136.6,30.93,15.98,,
PD Salt,Middle,884,619,199,116,batter,142.81,32.15,18.74,,
PD Salt,Powerplay,1533,1061,468,258,batter,144.49,44.11,24.32,,
PG Fulton,Death,761,963,486,60,batter,79.02,50.47,6.23,,
PG Fulton,Long-format,891,2290,1844,122,batter,38.91,80.52,5.33,,
PG Fulton,Middle,405,562,344,48,batter,72.06,61.21,8.54,,
PG Fulton,Powerplay,164,291,219,25,batter,56.36,75.26,8.59,,
PHKD Mendis,Death,510,505,217,53,batter,100.99,42.97,10.5,,
PHKD Mendis,Long-format,1307,2053,1383,159,batter,63.66,67.36,7.74,,
PHKD Mendis,Middle,430,477,228,43,batter,90.15,47.8,9.01,,
PHKD Mendis,Powerplay,158,133,68,27,batter,118.8,51.13,20.3,,
PJ Cummins,Death,635,711,377,67,batter,89.31,53.02,9.42,,
PJ Cummins,Long-format,1561,3296,2512,190,batter,47.36,76.21,5.76,,
PJ Cummins,Middle,44,44,18,5,batter,100.0,40.91,11.36,,
PJ Hughes,Death,429,484,228,45,batter,88.64,47.11,9.3,,
PJ Hughes,Long-format,1522,2853,2119,208,batter,53.35,74.27,7.29,,
PJ Hughes,Middle,236,349,217,28,batter,67.62,62.18,8.02,,
PJ Hughes,Powerplay,166,273,189,24,batter,60.81,69.23,8.79,,
PL Harris,Long-format,448,1322,1080,50,batter,33.89,81.69,3.78,,
PM Siddle,Death,32,31,13,2,batter,103.23,41.94,6.45,,
PM Siddle,Long-format,1153,2457,1877,129,batter,46.93,76.39,5.25,,
PP Ojha,Death,56,118,79,4,batter,47.46,66.95,3.39,,
PP Ojha,Long-format,88,488,421,7,batter,18.03,86.27,1.43,,
PR Stirling,Death,1260,1260,565,145,batter,100.0,44.84,11.51,,
PR Stirling,Long-format,415,648,450,58,batter,64.04,69.44,8.95,,
PR Stirling,Middle,2020,2051,1007,250,batter,98.49,49.1,12.19,,
PR Stirling,Powerplay,3408,3081,1696,571,batter,110.61,55.05,18.53,,
PVD Chameera,Death,374,585,347,33,batter,63.93,59.32,5.64,,
PVD Chameera,Long-format,104,342,290,13,batter,30.41,84.8,3.8,,
PVD Chameera,Middle,33,54,29,2,batter,61.11,53.7,3.7,,
PWH de Silva,Death,1238,1058,435,150,batter,117.01,41.12,14.18,,
PWH de Silva,Long-format,196,227,134,30,batter,86.34,59.03,13.22,,
PWH de Silva,Middle,445,455,192,43,batter,97.8,42.2,9.45,,
PWH de Silva,Powerplay,26,16,8,6,batter,162.5,50.0,37.5,,
Pavandeep Singh,Death,32,57,25,0,batter,56.14,43.86,0.0,,
Pavandeep Singh,Middle,3,4,2,0,batter,75.0,50.0,0.0,,
Q de Kock,Death,2538,2344,940,296,batter,108.28,40.1,12.63,,
Q de Kock,Long-format,3291,4636,2986,443,batter,70.99,64.41,9.56,,
Q de Kock,Middle,3512,3211,1361,435,batter,109.37,42.39,13.55,,
Q de Kock,Powerplay,3904,3752,2077,613,batter,104.05,55.36,16.34,,
R Ashwin,Death,834,914,390,82,batter,91.25,42.67,8.97,,
R Ashwin,Long-format,3475,6370,4491,419,batter,54.55,70.5,6.58,,
R Ashwin,Middle,50,56,22,5,batter,89.29,39.29,8.93,,
R Dravid,Death,2789,3432,1545,237,batter,81.26,45.02,6.91,,
R Dravid,Long-format,5876,13608,10354,733,batter,43.18,76.09,5.39,,
R Dravid,Middle,757,1319,935,104,batter,57.39,70.89,7.88,,
R Dravid,Powerplay,179,350,253,23,batter,51.14,72.29,6.57,,
R McLaren,Death,480,673,368,48,batter,71.32,54.68,7.13,,
R McLaren,Long-format,47,108,82,6,batter,43.52,75.93,5.56,,
R McLaren,Middle,14,20,11,0,batter,70.0,55.0,0.0,,
R Ngarava,Death,324,342,182,45,batter,94.74,53.22,13.16,,
R Ngarava,Long-format,132,265,200,17,batter,49.81,75.47,6.42,,
R Ngarava,Middle,10,19,14,1,batter,52.63,73.68,5.26,,
R Powell,Death,1395,1242,560,164,batter,112.32,45.09,13.2,,
R Powell,Middle,1577,1196,456,191,batter,131.86,38.13,15.97,,
R Powell,Powerplay,163,144,74,26,batter,113.19,51.39,18.06,,
R Rampaul,Death,348,458,284,44,batter,75.98,62.01,9.61,,
R Rampaul,Long-format,335,626,479,50,batter,53.51,76.52,7.99,,
R Rampaul,Middle,3,8,5,0,batter,37.5,62.5,0.0,,
R Ravindra,Death,799,659,230,95,batter,121.24,34.9,14.42,,
R Ravindra,Long-format,1522,2356,1566,189,batter,64.6,66.47,8.02,,
R Ravindra,Middle,849,654,231,105,batter,129.82,35.32,16.06,,
R Ravindra,Powerplay,501,525,309,79,batter,95.43,58.86,15.05,,
R Shepherd,Death,950,712,288,123,batter,133.43,40.45,17.28,,
R Shepherd,Middle,401,335,145,51,batter,119.7,43.28,15.22,,
R Shepherd,Powerplay,2,3,1,0,batter,66.67,33.33,0.0,,
R Trumpelmann,Death,695,758,383,78,batter,91.69,50.53,10.29,,
R Trumpelmann,Middle,96,96,46,11,batter,100.0,47.92,11.46,,
R Trumpelmann,Powerplay,1,1,0,0,batter,100.0,0.0,0.0,,
RA Jadeja,Death,3098,3397,1508,293,batter,91.2,44.39,8.63,,
RA Jadeja,Long-format,4055,7330,5114,476,batter,55.32,69.77,6.49,,
RA Jadeja,Middle,278,349,164,22,batter,79.66,46.99,6.3,,
RA Jadeja,Powerplay,4,8,6,0,batter,50.0,75.0,0.0,,
RAS Lakmal,Death,235,398,236,20,batter,59.05,59.3,5.03,,
RAS Lakmal,Long-format,930,1933,1454,125,batter,48.11,75.22,6.47,,
RAS Lakmal,Middle,0,3,3,0,batter,0.0,100.0,0.0,,
RD Berrington,Death,2767,2983,1382,276,batter,92.76,46.33,9.25,,
RD Berrington,Middle,1718,1796,845,182,batter,95.66,47.05,10.13,,
RD Berrington,Powerplay,322,386,229,41,batter,83.42,59.33,10.62,,
RE van der Merwe,Death,512,447,162,55,batter,114.54,36.24,12.3,,
RE van der Merwe,Middle,266,241,79,21,batter,110.37,32.78,8.71,,
RE van der Merwe,Powerplay,17,22,14,2,batter,77.27,63.64,9.09,,
RG Sharma,Death,6003,5639,2326,672,batter,106.46,41.25,11.92,,
RG Sharma,Long-format,4289,7499,5365,561,batter,57.19,71.54,7.48,,
RG Sharma,Middle,4755,4624,2161,579,batter,102.83,46.73,12.52,,
RG Sharma,Powerplay,4594,4874,2960,722,batter,94.26,60.73,14.81,,
RJ Harris,Death,50,48,16,4,batter,104.17,33.33,8.33,,
RJ Harris,Long-format,602,954,670,75,batter,63.1,70.23,7.86,,
RJ Peterson,Death,457,539,256,46,batter,84.79,47.5,8.53,,
RJ Peterson,Long-format,398,536,340,55,batter,74.25,63.43,10.26,,
RJ Peterson,Middle,130,137,68,14,batter,94.89,49.64,10.22,,
RJ Peterson,Powerplay,59,60,34,9,batter,98.33,56.67,15.0,,
RJ Sidebottom,Death,129,186,104,12,batter,69.35,55.91,6.45,,
RJ Sidebottom,Long-format,304,875,713,36,batter,34.74,81.49,4.11,,
RK Paudel,Death,1902,2172,1081,185,batter,87.57,49.77,8.52,,
RK Paudel,Middle,1481,1651,767,140,batter,89.7,46.46,8.48,,
RK Paudel,Powerplay,358,405,213,45,batter,88.4,52.59,11.11,,
RL Chase,Death,1060,1234,557,96,batter,85.9,45.14,7.78,,
RL Chase,Long-format,2468,5372,4035,277,batter,45.94,75.11,5.16,,
RL Chase,Middle,582,558,206,58,batter,104.3,36.92,10.39,,
RL Chase,Powerplay,169,156,79,26,batter,108.33,50.64,16.67,,
RP Burl,Death,1313,1173,506,153,batter,111.94,43.14,13.04,,
RP Burl,Long-format,16,39,33,3,batter,41.03,84.62,7.69,,
RP Burl,Middle,1089,1013,402,117,batter,107.5,39.68,11.55,,
RP Burl,Powerplay,71,59,27,10,batter,120.34,45.76,16.95,,
RP Singh,Death,106,244,167,6,batter,43.44,68.44,2.46,,
RP Singh,Long-format,116,275,223,17,batter,42.18,81.09,6.18,,
RR Hendricks,Death,442,412,177,51,batter,107.28,42.96,12.38,,
RR Hendricks,Middle,1495,1273,446,171,batter,117.44,35.04,13.43,,
RR Hendricks,Powerplay,1463,1408,718,218,batter,103.91,50.99,15.48,,
RR Pant,Death,957,785,311,130,batter,121.91,39.62,16.56,,
RR Pant,Long-format,3465,4659,2985,467,batter,74.37,64.07,10.02,,
RR Pant,Middle,860,747,275,103,batter,115.13,36.81,13.79,,
RR Pant,Powerplay,193,192,105,28,batter,100.52,54.69,14.58,,
RR Sarwan,Death,2713,3324,1558,227,batter,81.62,46.87,6.83,,
RR Sarwan,Long-format,2512,4681,3391,329,batter,53.66,72.44,7.03,,
RR Sarwan,Middle,980,1470,899,111,batter,66.67,61.16,7.55,,
RR Sarwan,Powerplay,302,484,327,38,batter,62.4,67.56,7.85,,
RS Bopara,Death,2272,2641,1209,195,batter,86.03,45.78,7.38,,
RS Bopara,Long-format,572,1079,774,73,batter,53.01,71.73,6.77,,
RS Bopara,Middle,855,986,479,81,batter,86.71,48.58,8.22,,
RS Bopara,Powerplay,262,407,260,32,batter,64.37,63.88,7.86,,
RT Ponting,Death,4157,4749,2132,358,batter,87.53,44.89,7.54,,
RT Ponting,Long-format,6655,11328,7837,788,batter,58.75,69.18,6.96,,
RT Ponting,Middle,2499,3051,1808,340,batter,81.91,59.26,11.14,,
RT Ponting,Powerplay,696,935,623,110,batter,74.44,66.63,11.76,,
RW Chakabva,Death,677,889,445,58,batter,76.15,50.06,6.52,,
RW Chakabva,Long-format,984,2506,1938,98,batter,39.27,77.33,3.91,,
RW Chakabva,Middle,444,563,280,38,batter,78.86,49.73,6.75,,
RW Chakabva,Powerplay,540,630,356,73,batter,85.71,56.51,11.59,,
RW Price,Death,323,535,329,31,batter,60.37,61.5,5.79,,
RW Price,Long-format,134,371,318,22,batter,36.12,85.71,5.93,,
RW Price,Middle,5,14,7,0,batter,35.71,50.0,0.0,,
Rishad Hossain,Death,264,188,86,39,batter,140.43,45.74,20.74,,
Rishad Hossain,Middle,110,87,36,13,batter,126.44,41.38,14.94,,
Rizwan Butt,Death,203,149,50,21,batter,136.24,33.56,14.09,,
Rizwan Butt,Middle,65,74,36,6,batter,87.84,48.65,8.11,,
Rohan Mustafa,Death,933,1437,815,71,batter,64.93,56.72,4.94,,
Rohan Mustafa,Middle,577,743,414,59,batter,77.66,55.72,7.94,,
Rohan Mustafa,Powerplay,521,581,358,86,batter,89.67,61.62,14.8,,
Rubel Hossain,Death,129,250,166,14,batter,51.6,66.4,5.6,,
Rubel Hossain,Long-format,265,600,484,38,batter,44.17,80.67,6.33,,
Rubel Hossain,Middle,3,9,6,0,batter,33.33,66.67,0.0,,
S Chanderpaul,Death,2719,3534,1697,201,batter,76.94,48.02,5.69,,
S Chanderpaul,Long-format,5940,13469,10061,621,batter,44.1,74.7,4.61,,
S Chanderpaul,Middle,932,1551,1018,103,batter,60.09,65.64,6.64,,
S Chanderpaul,Powerplay,464,706,479,63,batter,65.72,67.85,8.92,,
S Dhawan,Death,2570,2363,935,313,batter,108.76,39.57,13.25,,
S Dhawan,Long-format,2198,3338,2236,307,batter,65.85,66.99,9.2,,
S Dhawan,Middle,3046,3114,1460,392,batter,97.82,46.89,12.59,,
S Dhawan,Powerplay,2865,3251,1939,451,batter,88.13,59.64,13.87,,
S Lamichhane,Death,543,603,286,54,batter,90.05,47.43,8.96,,
S Lamichhane,Middle,10,20,11,0,batter,50.0,55.0,0.0,,
S Randiv,Death,268,358,197,26,batter,74.86,55.03,7.26,,
S Randiv,Long-format,147,478,394,16,batter,30.75,82.43,3.35,,
S Randiv,Middle,20,29,19,4,batter,68.97,65.52,13.79,,
S Sreesanth,Death,64,133,83,6,batter,48.12,62.41,4.51,,
S Sreesanth,Long-format,247,477,370,37,batter,51.78,77.57,7.76,,
S Sreesanth,Middle,0,1,1,0,batter,0.0,100.0,0.0,,
SA Edwards,Death,2064,2066,805,180,batter,99.9,38.96,8.71,,
SA Edwards,Middle,941,908,352,87,batter,103.63,38.77,9.58,,
SA Edwards,Powerplay,134,124,49,15,batter,108.06,39.52,12.1,,
SA Yadav,Death,1093,814,322,155,batter,134.28,39.56,19.04,,
SA Yadav,Long-format,8,20,15,1,batter,40.0,75.0,5.0,,
SA Yadav,Middle,2195,1381,399,301,batter,158.94,28.89,21.8,,
SA Yadav,Powerplay,694,511,244,110,batter,135.81,47.75,21.53,,
SB Styris,Death,2637,2969,1295,233,batter,88.82,43.62,7.85,,
SB Styris,Long-format,854,1526,1109,123,batter,55.96,72.67,8.06,,
SB Styris,Middle,1000,1237,684,117,batter,80.84,55.3,9.46,,
SB Styris,Powerplay,105,156,107,14,batter,67.31,68.59,8.97,,
SC Ganguly,Death,1364,1671,817,127,batter,81.63,48.89,7.6,,
SC Ganguly,Long-format,2555,4378,3022,324,batter,58.36,69.03,7.4,,
SC Ganguly,Middle,673,996,636,89,batter,67.57,63.86,8.94,,
SC Ganguly,Powerplay,383,697,487,54,batter,54.95,69.87,7.75,,
SC Williams,Death,3747,3883,1682,383,batter,96.5,43.32,9.86,,
SC Williams,Long-format,1428,2222,1498,186,batter,64.27,67.42,8.37,,
SC Williams,Middle,1822,1831,836,207,batter,99.51,45.66,11.31,,
SC Williams,Powerplay,387,429,242,60,batter,90.21,56.41,13.99,,
SCJ Broad,Death,605,745,378,55,batter,81.21,50.74,7.38,,
SCJ Broad,Long-format,3646,5565,3805,494,batter,65.52,68.37,8.88,,
SCJ Broad,Middle,19,33,17,0,batter,57.58,51.52,0.0,,
SD Hope,Death,3480,3885,1729,318,batter,89.58,44.5,8.19,,
SD Hope,Long-format,2241,5145,3950,269,batter,43.56,76.77,5.23,,
SD Hope,Middle,2172,2540,1311,234,batter,85.51,51.61,9.21,,
SD Hope,Powerplay,1590,1660,950,233,batter,95.78,57.23,14.04,,
SE Bond,Death,192,281,158,15,batter,68.33,56.23,5.34,,
SE Bond,Long-format,115,284,229,16,batter,40.49,80.63,5.63,,
SE Bond,Middle,2,5,3,0,batter,40.0,60.0,0.0,,
SE Marsh,Death,1481,1579,642,126,batter,93.79,40.66,7.98,,
SE Marsh,Long-format,2258,5148,3923,273,batter,43.86,76.2,5.3,,
SE Marsh,Middle,787,1035,568,80,batter,76.04,54.88,7.73,,
SE Marsh,Powerplay,600,881,564,80,batter,68.1,64.02,9.08,,
SJ Benn,Death,217,275,161,28,batter,78.91,58.55,10.18,,
SJ Benn,Long-format,482,788,588,71,batter,61.17,74.62,9.01,,
SJ Benn,Middle,1,5,3,0,batter,20.0,60.0,0.0,,
SJ Harmison,Death,78,132,66,2,batter,59.09,50.0,1.52,,
SJ Harmison,Long-format,608,1001,725,91,batter,60.74,72.43,9.09,,
SK Raina,Death,5365,5274,2223,579,batter,101.73,42.15,10.98,,
SK Raina,Long-format,763,1431,1033,104,batter,53.32,72.19,7.27,,
SK Raina,Middle,1329,1402,643,144,batter,94.79,45.86,10.27,,
SK Raina,Powerplay,420,405,224,65,batter,103.7,55.31,16.05,,
SK Warne,Death,0,1,1,0,batter,0.0,100.0,0.0,,
SK Warne,Long-format,589,870,579,81,batter,67.7,66.55,9.31,,
SL Malinga,Death,603,802,490,69,batter,75.19,61.1,8.6,,
SL Malinga,Long-format,254,527,419,40,batter,48.2,79.51,7.59,,
SL Malinga,Middle,37,45,27,5,batter,82.22,60.0,11.11,,
SM Boland,Death,9,22,14,0,batter,40.91,63.64,0.0,,
SM Boland,Long-format,125,392,325,17,batter,31.89,82.91,4.34,,
SM Curran,Death,836,804,331,84,batter,103.98,41.17,10.45,,
SM Curran,Long-format,810,1265,878,116,batter,64.03,69.41,9.17,,
SM Curran,Middle,443,419,164,44,batter,105.73,39.14,10.5,,
SM Curran,Powerplay,39,17,4,6,batter,229.41,23.53,35.29,,
SM Katich,Death,429,539,269,37,batter,79.59,49.91,6.86,,
SM Katich,Long-format,3583,7212,5362,434,batter,49.68,74.35,6.02,,
SM Katich,Middle,440,598,374,58,batter,73.58,62.54,9.7,,
SM Katich,Powerplay,230,389,278,30,batter,59.13,71.47,7.71,,
SM Pollock,Death,1334,1404,622,130,batter,95.01,44.3,9.26,,
SM Pollock,Long-format,1069,1758,1218,136,batter,60.81,69.28,7.74,,
SM Pollock,Middle,97,99,52,14,batter,97.98,52.53,14.14,,
SM Pollock,Powerplay,2,6,4,0,batter,33.33,66.67,0.0,,
SM Sharif,Death,689,858,406,55,batter,80.3,47.32,6.41,,
SM Sharif,Middle,39,54,31,4,batter,72.22,57.41,7.41,,
SN Netravalkar,Death,197,314,193,19,batter,62.74,61.46,6.05,,
SN Thakur,Death,382,337,138,48,batter,113.35,40.95,14.24,,
SN Thakur,Long-format,377,624,442,55,batter,60.42,70.83,8.81,,
SN Thakur,Middle,14,12,4,1,batter,116.67,33.33,8.33,,
SO Hetmyer,Death,1278,1050,418,150,batter,121.71,39.81,14.29,,
SO Hetmyer,Long-format,823,1113,739,111,batter,73.94,66.4,9.97,,
SO Hetmyer,Middle,1261,1008,380,145,batter,125.1,37.7,14.38,,
SO Hetmyer,Powerplay,349,305,151,54,batter,114.43,49.51,17.7,,
SO Ngoche,Death,324,249,88,38,batter,130.12,35.34,15.26,,
SO Ngoche,Middle,235,246,112,25,batter,95.53,45.53,10.16,,
SP Fleming,Death,715,869,455,76,batter,82.28,52.36,8.75,,
SP Fleming,Long-format,1663,3018,2200,238,batter,55.1,72.9,7.89,,
SP Fleming,Middle,847,1128,757,126,batter,75.09,67.11,11.17,,
SP Fleming,Powerplay,663,990,678,105,batter,66.97,68.48,10.61,,
SP Narine,Death,473,519,288,62,batter,91.14,55.49,11.95,,
SP Narine,Long-format,40,92,72,5,batter,43.48,78.26,5.43,,
SP Narine,Middle,39,40,19,4,batter,97.5,47.5,10.0,,
SP Narine,Powerplay,6,18,15,0,batter,33.33,83.33,0.0,,
SPD Smith,Death,4182,4321,1725,391,batter,96.78,39.92,9.05,,
SPD Smith,Long-format,10706,19853,14071,1245,batter,53.93,70.88,6.27,,
SPD Smith,Middle,1945,2313,1177,211,batter,84.09,50.89,9.12,,
SPD Smith,Powerplay,597,735,445,83,batter,81.22,60.54,11.29,,
SR Clark,Death,69,88,42,7,batter,78.41,47.73,7.95,,
SR Clark,Long-format,247,353,238,28,batter,69.97,67.42,7.93,,
SR Mukkamalla,Death,1142,1241,536,106,batter,92.02,43.19,8.54,,
SR Mukkamalla,Middle,512,545,261,53,batter,93.94,47.89,9.72,,
SR Mukkamalla,Powerplay,490,395,211,80,batter,124.05,53.42,20.25,,
SR Tendulkar,Death,2770,2847,1157,288,batter,97.3,40.64,10.12,,
SR Tendulkar,Long-format,6390,11796,8364,820,batter,54.17,70.91,6.95,,
SR Tendulkar,Middle,2212,2500,1457,333,batter,88.48,58.28,13.32,,
SR Tendulkar,Powerplay,1390,2018,1371,202,batter,68.88,67.94,10.01,,
SR Watson,Death,2386,2363,1049,253,batter,100.97,44.39,10.71,,
SR Watson,Long-format,3659,6933,5167,506,batter,52.78,74.53,7.3,,
SR Watson,Middle,2436,2324,1159,315,batter,104.82,49.87,13.55,,
SR Watson,Powerplay,1979,2139,1240,292,batter,92.52,57.97,13.65,,
SS Cottrell,Death,96,145,94,11,batter,66.21,64.83,7.59,,
SS Cottrell,Long-format,11,24,19,1,batter,45.83,79.17,4.17,,
SS Cottrell,Middle,10,12,5,1,batter,83.33,41.67,8.33,,
SS Iyer,Death,2524,2363,954,285,batter,106.81,40.37,12.06,,
SS Iyer,Long-format,810,1284,873,110,batter,63.08,67.99,8.57,,
SS Iyer,Middle,1287,1199,528,154,batter,107.34,44.04,12.84,,
SS Iyer,Powerplay,238,234,129,40,batter,101.71,55.13,17.09,,
ST Finn,Death,142,232,143,14,batter,61.21,61.64,6.03,,
ST Finn,Long-format,279,899,755,36,batter,31.03,83.98,4.0,,
ST Finn,Middle,8,10,5,1,batter,80.0,50.0,10.0,,
ST Gabriel,Death,22,58,42,1,batter,37.93,72.41,1.72,,
ST Gabriel,Long-format,229,659,552,34,batter,34.75,83.76,5.16,,
ST Jayasuriya,Death,1245,1214,490,121,batter,102.55,40.36,9.97,,
ST Jayasuriya,Long-format,572,796,537,82,batter,71.86,67.46,10.3,,
ST Jayasuriya,Middle,1874,1722,924,288,batter,108.83,53.66,16.72,,
ST Jayasuriya,Powerplay,1816,2085,1268,278,batter,87.1,60.82,13.33,,
SW Tait,Death,36,44,28,5,batter,81.82,63.64,11.36,,
SW Tait,Long-format,20,46,38,4,batter,43.48,82.61,8.7,,
Saad Bin Zafar,Death,570,594,273,64,batter,95.96,45.96,10.77,,
Saad Bin Zafar,Middle,255,251,104,26,batter,101.59,41.43,10.36,,
Saad Bin Zafar,Powerplay,1,1,0,0,batter,100.0,0.0,0.0,,
Sabbir Rahman,Death,1131,1143,549,144,batter,98.95,48.03,12.6,,
Sabbir Rahman,Long-format,481,875,638,63,batter,54.97,72.91,7.2,,
Sabbir Rahman,Middle,702,648,265,82,batter,108.33,40.9,12.65,,
Sabbir Rahman,Powerplay,359,335,169,58,batter,107.16,50.45,17.31,,
Saeed Ajmal,Death,404,606,330,33,batter,66.67,54.46,5.45,,
Saeed Ajmal,Long-format,451,1080,811,48,batter,41.76,75.09,4.44,,
Saeed Ajmal,Middle,8,11,5,1,batter,72.73,45.45,9.09,,
Saim Ayub,Death,252,203,75,29,batter,124.14,36.95,14.29,,
Saim Ayub,Long-format,356,653,468,40,batter,54.52,71.67,6.13,,
Saim Ayub,Middle,769,571,230,109,batter,134.68,40.28,19.09,,
Saim Ayub,Powerplay,929,834,458,153,batter,111.39,54.92,18.35,,
Salman Butt,Death,802,845,351,78,batter,94.91,41.54,9.23,,
Salman Butt,Long-format,1598,3484,2728,236,batter,45.87,78.3,6.77,,
Salman Butt,Middle,1029,1223,686,146,batter,84.14,56.09,11.94,,
Salman Butt,Powerplay,832,1227,830,120,batter,67.81,67.64,9.78,,
Sarfraz Ahmed,Death,2117,2260,870,176,batter,93.67,38.5,7.79,,
Sarfraz Ahmed,Long-format,3028,4303,2587,318,batter,70.37,60.12,7.39,,
Sarfraz Ahmed,Middle,751,725,283,76,batter,103.59,39.03,10.48,,
Sarfraz Ahmed,Powerplay,228,263,141,28,batter,86.69,53.61,10.65,,
Saud Shakeel,Death,287,305,129,30,batter,94.1,42.3,9.84,,
Saud Shakeel,Long-format,1799,3647,2567,184,batter,49.33,70.39,5.05,,
Saud Shakeel,Middle,66,97,58,8,batter,68.04,59.79,8.25,,
Saud Shakeel,Powerplay,16,34,27,2,batter,47.06,79.41,5.88,,
Shadab Khan,Death,1146,1085,474,118,batter,105.62,43.69,10.88,,
Shadab Khan,Long-format,300,476,321,38,batter,63.03,67.44,7.98,,
Shadab Khan,Middle,444,347,113,50,batter,127.95,32.56,14.41,,
Shadab Khan,Powerplay,17,29,16,1,batter,58.62,55.17,3.45,,
Shafiul Islam,Death,138,252,161,15,batter,54.76,63.89,5.95,,
Shafiul Islam,Long-format,211,437,355,34,batter,48.28,81.24,7.78,,
Shafiul Islam,Middle,17,20,12,2,batter,85.0,60.0,10.0,,
Shahadat Hossain,Death,60,114,75,6,batter,52.63,65.79,5.26,,
Shahadat Hossain,Long-format,692,1542,1210,97,batter,44.88,78.47,6.29,,
Shahadat Hossain,Middle,31,40,20,3,batter,77.5,50.0,7.5,,
Shaheen Shah Afridi,Death,560,535,275,72,batter,104.67,51.4,13.46,,
Shaheen Shah Afridi,Long-format,267,625,504,40,batter,42.72,80.64,6.4,,
Shaheen Shah Afridi,Middle,90,86,45,11,batter,104.65,52.33,12.79,,
Shaheen Shah Afridi,Powerplay,1,2,1,0,batter,50.0,50.0,0.0,,
Shahid Afridi,Death,3779,2700,954,482,batter,139.96,35.33,17.85,,
Shahid Afridi,Long-format,394,344,192,63,batter,114.53,55.81,18.31,,
Shahid Afridi,Middle,1135,773,263,146,batter,146.83,34.02,18.89,,
Shahid Afridi,Powerplay,586,423,201,92,batter,138.53,47.52,21.75,,
Shahriar Nafees,Death,401,518,276,45,batter,77.41,53.28,8.69,,
Shahriar Nafees,Long-format,1167,2048,1481,177,batter,56.98,72.31,8.64,,
Shahriar Nafees,Middle,471,619,392,73,batter,76.09,63.33,11.79,,
Shahriar Nafees,Powerplay,335,603,439,46,batter,55.56,72.8,7.63,,
Shakeel Ahmed,Death,337,405,223,36,batter,83.21,55.06,8.89,,
Shakeel Ahmed,Middle,70,135,83,4,batter,51.85,61.48,2.96,,
Shakeel Ahmed,Powerplay,5,7,4,0,batter,71.43,57.14,0.0,,
Shakib Al Hasan,Death,5612,6286,2786,550,batter,89.28,44.32,8.75,,
Shakib Al Hasan,Long-format,4346,6932,4594,557,batter,62.69,66.27,8.04,,
Shakib Al Hasan,Middle,2603,2790,1302,295,batter,93.3,46.67,10.57,,
Shakib Al Hasan,Powerplay,674,691,364,101,batter,97.54,52.68,14.62,,
Shan Masood,Death,98,89,28,9,batter,110.11,31.46,10.11,,
Shan Masood,Long-format,2638,5020,3550,278,batter,52.55,70.72,5.54,,
Shan Masood,Middle,335,307,99,30,batter,109.12,32.25,9.77,,
Shan Masood,Powerplay,123,160,97,17,batter,76.88,60.62,10.62,,
Shoaib Akhtar,Death,238,261,148,27,batter,91.19,56.7,10.34,,
Shoaib Akhtar,Long-format,202,455,373,33,batter,44.4,81.98,7.25,,
Shoaib Malik,Death,5707,5905,2513,541,batter,96.65,42.56,9.16,,
Shoaib Malik,Long-format,1267,2686,2056,167,batter,47.17,76.55,6.22,,
Shoaib Malik,Middle,2246,2563,1283,232,batter,87.63,50.06,9.05,,
Shoaib Malik,Powerplay,409,597,399,56,batter,68.51,66.83,9.38,,
Shoriful Islam,Death,136,147,81,18,batter,92.52,55.1,12.24,,
Shoriful Islam,Long-format,162,233,163,23,batter,69.53,69.96,9.87,,
Shoriful Islam,Middle,28,26,11,2,batter,107.69,42.31,7.69,,
Shoriful Islam,Powerplay,0,1,1,0,batter,0.0,100.0,0.0,,
Shubman Gill,Death,1174,1027,372,135,batter,114.31,36.22,13.15,,
Shubman Gill,Long-format,2816,4593,3137,359,batter,61.31,68.3,7.82,,
Shubman Gill,Middle,1414,1348,623,178,batter,104.9,46.22,13.2,,
Shubman Gill,Powerplay,1206,1218,710,204,batter,99.01,58.29,16.75,,
Sikandar Raza,Death,3543,3415,1522,383,batter,103.75,44.57,11.22,,
Sikandar Raza,Long-format,1117,2046,1444,133,batter,54.59,70.58,6.5,,
Sikandar Raza,Middle,2127,1968,880,244,batter,108.08,44.72,12.4,,
Sikandar Raza,Powerplay,595,651,394,91,batter,91.4,60.52,13.98,,
Sohail Tanvir,Death,528,561,271,67,batter,94.12,48.31,11.94,,
Sohail Tanvir,Long-format,17,44,38,4,batter,38.64,86.36,9.09,,
Sohail Tanvir,Middle,66,57,20,8,batter,115.79,35.09,14.04,,
Sompal Kami,Death,901,1049,555,88,batter,85.89,52.91,8.39,,
Sompal Kami,Middle,156,185,98,16,batter,84.32,52.97,8.65,,
Sompal Kami,Powerplay,42,51,29,6,batter,82.35,56.86,11.76,,
Soumya Sarkar,Death,871,771,343,112,batter,112.97,44.49,14.53,,
Soumya Sarkar,Long-format,797,1315,960,116,batter,60.61,73.0,8.82,,
Soumya Sarkar,Middle,1349,1276,586,177,batter,105.72,45.92,13.87,,
Soumya Sarkar,Powerplay,1404,1406,788,213,batter,99.86,56.05,15.15,,
Syed Aziz,Death,198,120,44,32,batter,165.0,36.67,26.67,,
